date,e,ro,smlt,tp
2002-01-27,-0.00239556311,0.00535521067,0.05729160177,0.019943106202000002
2002-02-03,-0.0051861717000000005,0.0051430252899999996,0.0004309998136,0.0047265710493
2002-02-10,-0.00485147249,0.00595605093,2.1656051e-05,0.011744789398369999
2002-02-17,-0.00641452005,0.00649306441,0.0,0.01679567288942
2002-02-24,-0.00672521514,0.00675839209,0.00387158125135,0.0251294686
2002-03-03,-0.00692038966,0.0071395655,0.004259471429317,0.01591279014
2002-03-10,-0.00933853922,0.007372215,2.552337607e-05,0.00885462060658
2002-03-17,-0.00960504884,0.007311321500000001,0.0,0.00249265347
2002-03-24,-0.0105316835,0.0072755957,0.00121741948782,0.020483370986320002
2002-03-31,-0.009120371,0.00689165604,2.579728287e-05,0.000625509082
2002-04-07,-0.011219006,0.00654889635,3.844518653e-05,0.003269649049
2002-04-14,-0.00995930864,0.00625055486,1.4242315e-06,0.017073109138400003
2002-04-21,-0.012493112300000001,0.00566882199,0.0,0.004538507967579999
2002-04-28,-0.0156511918,0.00519125624,0.0,0.01149494705
2002-05-05,-0.0248156813,0.00465430334,0.0,0.01463450971
2002-05-12,-0.020121574,0.00399925066,0.0,0.012568962525200001
2002-05-19,-0.0185719454,0.0034439669,0.0,0.013370257586
2002-05-26,-0.0147104152,0.00300949044,0.0,0.01600941568
2002-06-02,-0.0164428658,0.0028676707,0.0,0.04185983233
2002-06-09,-0.0225862136,0.00261153059,0.0,0.031544836593999995
2002-06-16,-0.0225242441,0.00234518876,0.0,0.02137750168
2002-06-23,-0.0282136399,0.00203186879,0.0,0.00988954747
2002-06-30,-0.018663163899999998,0.0018497105899999999,0.0,0.016183760664
2002-07-07,-0.0219258338,0.00166415922,0.0,0.01616164545188
2002-07-14,-0.0182538395,0.0014621246,0.0,0.01083133421
2002-07-21,-0.0217787418,0.00186794209,0.0,0.060232273999999995
2002-07-28,-0.0232931687,0.00120563164,0.0,0.003452808643
2002-08-04,-0.0214285409,0.00116380919,0.0,0.022710569159900003
2002-08-11,-0.0192321926,0.00115206866,0.0,0.02841186088
2002-08-18,-0.0177887836,0.00107640654,0.0,0.029362431814
2002-08-25,-0.0200079942,0.000856357816,0.0,0.0015202276840000002
2002-09-01,-0.0134361329,0.000788291554,0.0,0.00508620718
2002-09-08,-0.0115320019,0.0007428055350000001,0.0,0.00625646096
2002-09-15,-0.00735937955,0.000742863616,0.0,0.02095633961
2002-09-22,-0.0091060002,0.000682419565,0.0,0.01068029726
2002-09-29,-0.0081163987,0.00078351606,2.1380029e-06,0.03145609354
2002-10-06,-0.00758860626,0.000701271151,0.0,0.009291837708699999
2002-10-13,-0.00664341464,0.000778665741,0.000717721151,0.023221630011
2002-10-20,-0.0068620183,0.0007482342760000001,0.000169167804,0.015299503174000001
2002-10-27,-0.00880969429,0.000857889305,0.0,0.0298506945
2002-11-03,-0.0065731748299999995,0.000813411434,1.5160832e-06,0.02117046639
2002-11-10,-0.00402988736,0.000686872252,0.00039113190047,0.009501009914
2002-11-17,-0.00404719232,0.0006683851670000001,0.0001274569457,0.0030913621067999997
2002-11-24,-0.00274413682,0.000786358762,0.0,0.0124565662965
2002-12-01,-0.0021804624399999997,0.000818699016,0.0,0.01312604486
2002-12-08,-0.00246069623,0.000761137414,0.0,0.0052119091205
2002-12-15,-0.000543106567,0.000773001364,0.0,9.810800097e-05
2002-12-22,-0.000805874988,0.000833975966,0.0,0.006912209553
2002-12-29,-0.000629416979,0.00100560129,0.0039370489,0.0074279492395
2003-01-05,-0.002721994705,0.0015370513500000001,0.00569021786,0.02863098986896
2003-01-12,-0.000446681584,0.00107844579,0.0,0.003980850726
2003-01-19,-0.0014438069340000001,0.0013766918900000001,0.008304965176046,0.007619143309
2003-01-26,-0.00165023871,0.0014465068800000001,1.7040121221e-05,0.007165973339
2003-02-02,-0.00221007534,0.00164509053,0.00022624633614,0.01380258027
2003-02-09,-0.00246298043,0.00169595733,0.0,0.00903124555
2003-02-16,-0.001312406636,0.0018393717900000001,0.0,0.0032776603953
2003-02-23,-0.001748299395,0.00193893492,7.81548095e-05,0.0029588728409654
2003-03-02,-0.003385289,0.0020386365,0.00342484282,0.0005483118611416
2003-03-09,-0.003669261,0.0020604624,0.00027779502978999995,0.00689576812444
2003-03-16,-0.00664787215,0.00220482817,0.0021325274304,0.02165952469
2003-03-23,-0.0069965511,0.00203641532,6.834793100000001e-05,0.0011575241885707999
2003-03-30,-0.01100748,0.00205178066,0.0,0.0020853704408708
2003-04-06,-0.0108309632,0.00205223697,0.00065528405604,0.0103312957679354
2003-04-13,-0.0095667358,0.0020955708,0.0023673096217,0.0229238593031354
2003-04-20,-0.017351597,0.00198385177,0.0,0.006223756903466201
2003-04-27,-0.0168891854,0.00193344701,0.0,0.0139871602049354
2003-05-04,-0.020821527399999998,0.00179769665,0.0,0.0116689188508854
2003-05-11,-0.017171460399999998,0.0016471217500000001,0.0,0.0135235861096862
2003-05-18,-0.0184811025,0.0015994177600000001,0.0,0.027547757902
2003-05-25,-0.0202383184,0.00153514392,0.0,0.024036926259935403
2003-06-01,-0.0228903997,0.00129873174,0.0,0.0043572397054354
2003-06-08,-0.022410902,0.00118040316,0.0,0.0095738440860108
2003-06-15,-0.0201923599,0.00107190749,0.0,0.0132342756282154
2003-06-22,-0.017936163800000002,0.0009525125200000001,0.0,0.0092728644803
2003-06-29,-0.018589475299999998,0.00085940647,0.0,0.00351416549159
2003-07-06,-0.0205392882,0.000931690064,0.0,0.04225721863
2003-07-13,-0.0192286162,0.000789856954,0.0,0.01628648496
2003-07-20,-0.0184608961,0.0006930241430000001,0.0,0.0051337402930000005
2003-07-27,-0.0166447628,0.000678369806,0.0,0.0192839778461
2003-08-03,-0.0189809361,0.00088083404,0.0,0.039283232483
2003-08-10,-0.0164864921,0.000524160261,0.0,0.00033662011064919997
2003-08-17,-0.013829645299999999,0.000487837623,0.0,0.0050476934969953995
2003-08-24,-0.0149396764,0.000495965672,0.0,0.020354019943
2003-08-31,-0.0136874444,0.000472634044,0.0,0.016927080127443
2003-09-07,-0.012237794,0.000414843076,0.0,0.008818756997
2003-09-14,-0.01038119473,0.000383825917,0.0,0.0047327974581724
2003-09-21,-0.010151058,0.000360198414,0.0,2.812076677e-06
2003-09-28,-0.0074531209000000005,0.000359275626,0.0,0.0094135502712708
2003-10-05,-0.00678880706,0.000530716803,0.0,0.044254122126
2003-10-12,-0.009985209,0.000490636762,0.0,0.0268426566
2003-10-19,-0.0051352707,0.000352592175,1.2999197486e-05,0.0052797394929354
2003-10-26,-0.00407619771,0.000378820241,7.152240083400001e-05,0.010780569579000001
2003-11-02,-0.00361776385,0.00043589184,2.717723896e-06,0.0155139853453354
2003-11-09,-0.00364961459,0.000325996856,1.7182579e-07,0.0024557443978
2003-11-16,-0.00200160639,0.000314582449,1.3248872e-07,4.105890803e-05
2003-11-23,-0.00327390452,0.000384404097,0.0,0.0108604590164
2003-11-30,-0.00203826867,0.000354605958,0.0,0.00584897512
2003-12-07,-0.0025361409340000003,0.000353898122,5.427557323000001e-07,0.0066353495898
2003-12-14,-0.0037049637,0.00044906617,0.0003865550267,0.0182305077329354
2003-12-21,-0.00213985021,0.00040247895899999997,0.0061611005403,0.0116447742177
2003-12-28,-0.0018296628700000001,0.000330964655,9.8169432383e-05,0.0009109662248062
2004-01-04,-0.000861756839,0.0004302614,4.40627692508e-05,0.02003760782
2004-01-11,-0.000844931001,0.000355139709,0.0004114271798385,0.01044538536
2004-01-18,-0.00258847054,0.000621762126,0.020105577351,0.0208462126
2004-01-25,-0.001035911544,0.00041475206,5.355428062e-07,0.012181017506
2004-02-01,-0.002310382827,0.000656837074,0.015332780763806201,0.0081889453664
2004-02-08,-0.004831309418,0.001010475964,0.0111753000709677,0.02284510635
2004-02-15,-0.00207538488306,0.000654008289,0.00038422714617079997,0.02436958786
2004-02-22,-0.00328233571,0.00088577109,0.0076509449819031,0.00935018573947
2004-02-29,-0.00151989795,0.00090979422,0.0001755978408708,0.02235652919
2004-03-07,-0.00240591313,0.0010256548,0.0011945775858707998,0.009010735679875
2004-03-14,-0.00196734853,0.00148179907,0.025736861184,0.005687903618569999
2004-03-21,-0.00917237917,0.00214102703,0.0174202848149031,0.013012066864000001
2004-03-28,-0.00759220368,0.001909549,0.0017467154059677,0.027905021539999998
2004-04-04,-0.0134831927,0.00206020091,0.0007555017498385,0.00216102667873
2004-04-11,-0.011908749,0.00241945599,8.838316062e-07,0.01681164165
2004-04-18,-0.0161796531,0.00239819696,1.95577739e-08,0.00630831334343
2004-04-25,-0.0157361716,0.00264531796,1.95577739e-08,0.035110458616
2004-05-02,-0.021503386200000002,0.00231599748,1.95577739e-08,0.005999424353
2004-05-09,-0.0218751719,0.00224570351,1.95577739e-08,0.01382098033
2004-05-16,-0.017058391699999998,0.00233765384,1.95577739e-08,0.03856215004
2004-05-23,-0.022418089500000002,0.0020074192,1.95577739e-08,0.009345093956
2004-05-30,-0.0220462489,0.00188630751,1.95577739e-08,0.007695011743875
2004-06-06,-0.0214964551,0.00176867794,1.95577739e-08,0.01127600926666
2004-06-13,-0.0191831809,0.00167892764,1.95577739e-08,0.02419518703
2004-06-20,-0.0218466243,0.00160431256,1.95577739e-08,0.0279953652878
2004-06-27,-0.024519238800000002,0.00137984423,1.95577739e-08,0.006201591398
2004-07-04,-0.0232769754,0.00130563333,1.95577739e-08,0.01809455552
2004-07-11,-0.0222260945,0.0011940696,1.95577739e-08,0.01238487416
2004-07-18,-0.0168718099,0.0010942897399999999,1.95577739e-08,0.01159611811
2004-07-25,-0.0212325347,0.00104831414,1.95577739e-08,0.02035612782
2004-08-01,-0.0156633505,0.00094774722,1.95577739e-08,0.013037960093
2004-08-08,-0.0136370896,0.000824066784,1.95577739e-08,0.004106246315
2004-08-15,-0.0133444635,0.000811955414,1.95577739e-08,0.0190095267205
2004-08-22,-0.014614912,0.0007074022309999999,1.95577739e-08,0.010867559249999999
2004-08-29,-0.01326160517,0.000661656575,1.95577739e-08,0.0097507876356
2004-09-05,-0.01036246886,0.000592517881,1.95577739e-08,0.004189767638999999
2004-09-12,-0.00605913546,0.00054753343,1.95577739e-08,0.002016254598148
2004-09-19,-0.00657050999,0.00051982381,1.95577739e-08,0.00291967654043
2004-09-26,-0.00741849676,0.00052019089,1.95577739e-08,0.014369662115
2004-10-03,-0.00616434335,0.000504502277,1.95577739e-08,0.012874457194
2004-10-10,-0.00618097794,0.00051652578,1.95577739e-08,0.01599054659842
2004-10-17,-0.00576754886,0.00052953939,1.95577739e-08,0.01960663293201
2004-10-24,-0.0054477460799999995,0.000436648078,1.95577739e-08,0.004743645033700001
2004-10-31,-0.0047775021800000005,0.000443875884,1.95577739e-08,0.0068642670023
2004-11-07,-0.0043787127000000006,0.000461540293,8.222802020000001e-08,0.013261990599999999
2004-11-14,-0.0036243959700000003,0.00042896632999999995,1.95577739e-08,0.00764998359
2004-11-21,-0.00458864737,0.000617181435,0.0004289412940731,0.036389260834
2004-11-28,-0.00295909466,0.000536751809,0.0123509044986347,0.0191186327973
2004-12-05,-0.00169310904,0.00039327332,0.0001498587719677,0.003071339677
2004-12-12,-0.0017833164760000001,0.000390276139,7.41264868754e-05,0.0049397103287
2004-12-19,-0.0013013856100000001,0.00036857467,1.88051498885e-05,0.0032014167523
2004-12-26,-0.00183295222,0.000495305515,0.0045090424698385,0.015264463583
2005-01-02,-0.00230397776,0.000479116284,1.19507700677e-05,0.01337682432
2005-01-09,-0.00393180476,0.000586697786,0.00383103915721,0.021996518473
2005-01-16,-0.00244073362,0.000443033864,1.35565052e-05,0.006678260901935401
2005-01-23,-0.0025842116720000002,0.000526206597,0.004414107605,0.0241823501596454
2005-01-30,-0.001204718753,0.000449948866,0.0,0.00670051554
2005-02-06,-0.000616754449,0.000504603502,0.0022703628238999996,0.01548166929788
2005-02-13,-0.001792380038,0.000810659544,0.022725308839,0.0178992672329268
2005-02-20,-0.00186369209,0.0005742655,0.000308965257,0.020779403773
2005-02-27,-0.001289905895,0.0006924827049999999,0.00473470093,0.01638579357
2005-03-06,-0.00192545967,0.00070927202,0.0,0.0045089314814054
2005-03-13,-0.00270514692,0.000780359741,0.000463143835,0.0180175805
2005-03-20,-0.0025844355859999998,0.0050096023600000004,0.067413793963,0.0098737492712354
2005-03-27,-0.00854313604,0.00145534834,8.50734196e-05,0.0009744765688708
2005-04-03,-0.0127554726,0.0018356679099999999,0.000160786337,4.2762454124e-06
2005-04-10,-0.0148144312,0.00208230915,0.00041513819999999997,0.0170016294403354
2005-04-17,-0.0163637293,0.00195876465,0.0,0.0055360583731
2005-04-24,-0.013604186899999999,0.0018790825299999999,1.8872153e-06,0.00258641241
2005-05-01,-0.014727890799999999,0.00185406598,0.0,0.0137607823619354
2005-05-08,-0.0163399859,0.00207378033,0.0,0.054282579513
2005-05-15,-0.0192186568,0.00168007299,0.0,0.0130039237183
2005-05-22,-0.0227695062,0.001668447,0.0,0.0201206956238062
2005-05-29,-0.025139552,0.00140199801,0.0,0.0013206811247416
2005-06-05,-0.0205659378,0.00135265028,0.0,0.02021330824
2005-06-12,-0.0183528224,0.00126370019,0.0,0.02096094085
2005-06-19,-0.023741848,0.0011552839,0.0,0.0168063809
2005-06-26,-0.0191085434,0.00102722037,0.0,0.00912148119406
2005-07-03,-0.015912196,0.000904194026,0.0,0.0051440084803708
2005-07-10,-0.0147778467,0.00096365829,0.0,0.034189501203
2005-07-17,-0.0209035565,0.0007826483299999999,0.0,0.0090662777347
2005-07-24,-0.0167426935,0.000750567663,0.0,0.0212801033806
2005-07-31,-0.0177176404,0.000677792723,0.0,0.013407375
2005-08-07,-0.015084573,0.000664431166,0.0,0.023565502906999998
2005-08-14,-0.0152302536,0.000604900495,0.0,0.012814673189999999
2005-08-21,-0.0175961158,0.0005917106299999999,0.0,0.0146969023764224
2005-08-28,-0.0155480805,0.00094722413,0.0,0.0388086263985
2005-09-04,-0.016812149300000002,0.00045635058900000004,0.0,6.5376260476e-06
2005-09-11,-0.011962315099999999,0.000437983089,0.0,0.0021152240427416
2005-09-18,-0.010686082999999999,0.000531242973,0.0,0.026712307104016002
2005-09-25,-0.0107467003,0.000395473262,0.0,3.9853170557600005e-05
2005-10-02,-0.00677005866,0.000415774837,0.0,0.012347652010000001
2005-10-09,-0.00648939484,0.00033480144,0.0,0.0016015928861308
2005-10-16,-0.00469715316,0.000326603221,0.0,0.0041115607588061995
2005-10-23,-0.00392539181,0.000312512899,0.0,0.0026999989571559998
2005-10-30,-0.00449523305,0.000310276353,0.0,0.0025166858688062
2005-11-06,-0.00209131835,0.00029004202,0.0,0.0006937513480162001
2005-11-13,-0.0013478921,0.000290225735,0.0,0.0028424028436
2005-11-20,-0.00236598717,0.000299330091,4.017935665e-05,0.0106574111396
2005-11-27,-0.000790453705,0.00031839356199999996,0.005354091875,0.020044816469999997
2005-12-04,-0.0007639913191,0.00028070864699999997,0.002309894959854,0.00373790117
2005-12-11,-0.00135957184,0.000429768551,0.012478863723,0.03879257946
2005-12-18,-0.00321973582,0.000374429429,0.0063632155,0.026130692
2005-12-25,-0.000434196348,0.000468701731,0.021472573504935002,0.03087078295
2006-01-01,-0.001026404199,0.000256132258,0.0002720479,0.039390138312
2006-01-08,-0.000869671447,0.000259404335,0.00022110007300000001,0.01583808248087
2006-01-15,0.000347815282,0.000258702744,0.0,0.00048867098943
